SHIP|B_FOXVN_BD|20241009083727|HEADER||BCM957504-N1100FHD|EA|NICCC|20241008202646|20241008202646|5142052531|||||||||||1500|1500||5142052531||||||||||||||||D|||||||||||||
SHIP|B_FOXVN_BD|20241009083727|LOT||BCM957504-N1100FHD||NICCC|||5142052531||||||||||||||||1TZZ2400280|10|VN|BZ50104057|20241008202646||||005|||#N/A||||||||||20241008202646|||2441||BZ50104057|P
SHIP|B_FOXVN_BD|20241009083727|LOT||BCM957504-N1100FHD||NICCC|||5142052531||||||||||||||||1TZZ2400280|10|VN|BZ50104077|20241008202646||||005|||#N/A||||||||||20241008202646|||2441||BZ50104077|P
SHIP|B_FOXVN_BD|20241009083727|LOT||BCM957504-N1100FHD||NICCC|||5142052531||||||||||||||||1TZZ2400280|10|VN|BZ50104081|20241008202646||||005|||#N/A||||||||||20241008202646|||2441||BZ50104081|P
SHIP|B_FOXVN_BD|20241009083727|LOT||BCM957504-N1100FHD||NICCC|||5142052531||||||||||||||||1TZZ2400280|10|VN|BZ50104084|20241008202646||||005|||#N/A||||||||||20241008202646|||2441||BZ50104084|P
SHIP|B_FOXVN_BD|20241009083727|LOT||BCM957504-N1100FHD||NICCC|||5142052531||||||||||||||||1TZZ2400280|10|VN|BZ50104089|20241008202646||||005|||#N/A||||||||||20241008202646|||2441||BZ50104089|P
SHIP|B_FOXVN_BD|20241009083727|LOT||BCM957504-N1100FHD||NICCC|||5142052531||||||||||||||||1TZZ2400280|10|VN|BZ50104101|20241008202646||||005|||#N/A||||||||||20241008202646|||2441||BZ50104101|P
SHIP|B_FOXVN_BD|20241009083727|LOT||BCM957504-N1100FHD||NICCC|||5142052531||||||||||||||||1TZZ2400280|10|VN|BZ50104105|20241008202646||||005|||#N/A||||||||||20241008202646|||2441||BZ50104105|P
SHIP|B_FOXVN_BD|20241009083727|LOT||BCM957504-N1100FHD||NICCC|||5142052531||||||||||||||||1TZZ2400280|10|VN|BZ50104130|20241008202646||||005|||#N/A||||||||||20241008202646|||2441||BZ50104130|P
SHIP|B_FOXVN_BD|20241009083727|LOT||BCM957504-N1100FHD||NICCC|||5142052531||||||||||||||||1TZZ2400280|10|VN|BZ50104133|20241008202646||||005|||#N/A||||||||||20241008202646|||2441||BZ50104133|P
SHIP|B_FOXVN_BD|20241009083727|LOT||BCM957504-N1100FHD||NICCC|||5142052531||||||||||||||||1TZZ2400280|10|VN|BZ50104144|20241008202646||||005|||#N/A||||||||||20241008202646|||2441||BZ50104144|P
SHIP|B_FOXVN_BD|20241009083727|LOT||BCM957504-N1100FHD||NICCC|||5142052531||||||||||||||||1TZZ2400280|10|VN|BZ50104146|20241008202646||||005|||#N/A||||||||||20241008202646|||2441||BZ50104146|P
SHIP|B_FOXVN_BD|20241009083727|LOT||BCM957504-N1100FHD||NICCC|||5142052531||||||||||||||||1TZZ2400280|10|VN|BZ50104159|20241008202646||||005|||#N/A||||||||||20241008202646|||2441||BZ50104159|P
SHIP|B_FOXVN_BD|20241009083727|LOT||BCM957504-N1100FHD||NICCC|||5142052531||||||||||||||||1TZZ2400280|10|VN|BZ50104180|20241008202646||||005|||#N/A||||||||||20241008202646|||2441||BZ50104180|P
SHIP|B_FOXVN_BD|20241009083727|LOT||BCM957504-N1100FHD||NICCC|||5142052531||||||||||||||||1TZZ2400280|10|VN|BZ50104182|20241008202646||||005|||#N/A||||||||||20241008202646|||2441||BZ50104182|P
SHIP|B_FOXVN_BD|20241009083727|LOT||BCM957504-N1100FHD||NICCC|||5142052531||||||||||||||||1TZZ2400280|10|VN|BZ50104190|20241008202646||||005|||#N/A||||||||||20241008202646|||2441||BZ50104190|P
SHIP|B_FOXVN_BD|20241009083727|LOT||BCM957504-N1100FHD||NICCC|||5142052531||||||||||||||||1TZZ2400280|10|VN|BZ50104194|20241008202646||||005|||#N/A||||||||||20241008202646|||2441||BZ50104194|P
SHIP|B_FOXVN_BD|20241009083727|LOT||BCM957504-N1100FHD||NICCC|||5142052531||||||||||||||||1TZZ2400281|10|VN|BZ50104206|20241008202646||||005|||#N/A||||||||||20241008202646|||2441||BZ50104206|P
SHIP|B_FOXVN_BD|20241009083727|LOT||BCM957504-N1100FHD||NICCC|||5142052531||||||||||||||||1TZZ2400281|10|VN|BZ50104224|20241008202646||||005|||#N/A||||||||||20241008202646|||2441||BZ50104224|P
